timestamp,node_id,subsystem,sensor,parameter,value_raw,value_hrf
2020/05/04 22:00:24,001e0610f05c,lightsense,apds_9006_020,intensity,65535,5267.409
2020/05/04 22:00:24,001e0610f05c,lightsense,hih6130,humidity,65535,100.0
2020/05/04 22:00:24,001e0610f05c,lightsense,hih6130,temperature,65535,125.01
2020/05/04 22:00:24,001e0610f05c,lightsense,hmc5883l,magnetic_field_x,-1,-0.909
2020/05/04 22:00:24,001e0610f05c,lightsense,hmc5883l,magnetic_field_y,-1,-0.909
2020/05/04 22:00:24,001e0610f05c,lightsense,hmc5883l,magnetic_field_z,-1,-1.02
2020/05/04 22:00:24,001e0610f05c,lightsense,ml8511,intensity,65535,1135.624
2020/05/04 22:00:24,001e0610f05c,lightsense,mlx75305,intensity,65535,1449.643
2020/05/04 22:00:24,001e0610f05c,lightsense,tmp421,temperature,65535,-0.06
2020/05/04 22:00:24,001e0610f05c,lightsense,tsl250rd,intensity,65535,159.907
2020/05/04 22:00:24,001e0610f05c,lightsense,tsl260rd,intensity,65535,176.441
2020/05/04 22:00:24,001e0610f05c,metsense,bmp180,pressure,16777215,2361.56
2020/05/04 22:00:24,001e0610f05c,metsense,bmp180,temperature,65535,241.0
2020/05/04 22:00:24,001e0610f05c,metsense,hih4030,humidity,591,89.49
2020/05/04 22:00:24,001e0610f05c,metsense,htu21d,humidity,65535,118.99
2020/05/04 22:00:24,001e0610f05c,metsense,htu21d,temperature,65535,128.86
2020/05/04 22:00:24,001e0610f05c,metsense,metsense,id,0113d2141800,0113d2141800
2020/05/04 22:00:24,001e0610f05c,metsense,mma8452q,acceleration_x,65535,-0.977
2020/05/04 22:00:24,001e0610f05c,metsense,mma8452q,acceleration_y,65535,-0.977
2020/05/04 22:00:24,001e0610f05c,metsense,mma8452q,acceleration_z,65535,-0.977
2020/05/04 22:00:24,001e0610f05c,metsense,pr103j2,temperature,703,8.45
2020/05/04 22:00:24,001e0610f05c,metsense,spv1840lr5h_b,intensity,NA,62.74
2020/05/04 22:00:24,001e0610f05c,metsense,tmp112,temperature,65535,-254.0
2020/05/04 22:00:24,001e0610f05c,metsense,tsl250rd,intensity,719,36.205
2020/05/04 22:00:24,001e0610f05c,metsense,tsys01,temperature,16777215,214.75
2020/05/04 22:00:25,001e0611462f,lightsense,apds_9006_020,intensity,190,15.271
2020/05/04 22:00:25,001e0611462f,lightsense,hih6130,humidity,6438,39.3
2020/05/04 22:00:25,001e0611462f,lightsense,hih6130,temperature,22180,15.85
2020/05/04 22:00:25,001e0611462f,lightsense,hmc5883l,magnetic_field_x,101,91.818
2020/05/04 22:00:25,001e0611462f,lightsense,hmc5883l,magnetic_field_y,762,692.727
2020/05/04 22:00:25,001e0611462f,lightsense,hmc5883l,magnetic_field_z,-153,-156.122
2020/05/04 22:00:25,001e0611462f,lightsense,ml8511,intensity,9956,50.704
2020/05/04 22:00:25,001e0611462f,lightsense,mlx75305,intensity,31317,685.849
2020/05/04 22:00:25,001e0611462f,lightsense,tmp421,temperature,3344,13.06
2020/05/04 22:00:25,001e0611462f,lightsense,tsl250rd,intensity,9956,24.216
2020/05/04 22:00:25,001e0611462f,lightsense,tsl260rd,intensity,31317,84.259
2020/05/04 22:00:25,001e0611462f,metsense,bmp180,pressure,9988288,947.55
2020/05/04 22:00:25,001e0611462f,metsense,bmp180,temperature,25438,32.1
2020/05/04 22:00:25,001e0611462f,metsense,hih4030,humidity,520,78.86
2020/05/04 22:00:25,001e0611462f,metsense,htu21d,humidity,65535,118.99
2020/05/04 22:00:25,001e0611462f,metsense,htu21d,temperature,14736,-7.34
2020/05/04 22:00:25,001e0611462f,metsense,metsense,id,0164bce21700,0164bce21700
2020/05/04 22:00:25,001e0611462f,metsense,mma8452q,acceleration_x,560,34.18
2020/05/04 22:00:25,001e0611462f,metsense,mma8452q,acceleration_y,48864,-1017.578
2020/05/04 22:00:25,001e0611462f,metsense,mma8452q,acceleration_z,864,52.734
2020/05/04 22:00:25,001e0611462f,metsense,pr103j2,temperature,637,2.65
2020/05/04 22:00:25,001e0611462f,metsense,spv1840lr5h_b,intensity,NA,56.72
2020/05/04 22:00:25,001e0611462f,metsense,tmp112,temperature,785,6.12
2020/05/04 22:00:25,001e0611462f,metsense,tsl250rd,intensity,715,36.003
2020/05/04 22:00:25,001e0611462f,metsense,tsys01,temperature,9241500,5.62
2020/05/04 22:00:32,001e061183f3,lightsense,apds_9006_020,intensity,65535,5267.409
2020/05/04 22:00:32,001e061183f3,lightsense,hih6130,humidity,65535,100.0
2020/05/04 22:00:32,001e061183f3,lightsense,hih6130,temperature,65535,125.01
2020/05/04 22:00:32,001e061183f3,lightsense,hmc5883l,magnetic_field_x,-1,-0.909
2020/05/04 22:00:32,001e061183f3,lightsense,hmc5883l,magnetic_field_y,-1,-0.909
2020/05/04 22:00:32,001e061183f3,lightsense,hmc5883l,magnetic_field_z,-1,-1.02
2020/05/04 22:00:32,001e061183f3,lightsense,ml8511,intensity,65535,1135.624
2020/05/04 22:00:32,001e061183f3,lightsense,mlx75305,intensity,65535,1449.643
2020/05/04 22:00:32,001e061183f3,lightsense,tmp421,temperature,65535,-0.06
2020/05/04 22:00:32,001e061183f3,lightsense,tsl250rd,intensity,65535,159.907
2020/05/04 22:00:32,001e061183f3,lightsense,tsl260rd,intensity,65535,176.441
2020/05/04 22:00:32,001e061183f3,metsense,bmp180,pressure,16777215,2361.56
2020/05/04 22:00:32,001e061183f3,metsense,bmp180,temperature,65535,241.0
2020/05/04 22:00:32,001e061183f3,metsense,hih4030,humidity,432,65.67
2020/05/04 22:00:32,001e061183f3,metsense,htu21d,humidity,65535,118.99
2020/05/04 22:00:32,001e061183f3,metsense,htu21d,temperature,65535,128.86
2020/05/04 22:00:32,001e061183f3,metsense,metsense,id,011214101a00,011214101a00
2020/05/04 22:00:32,001e061183f3,metsense,mma8452q,acceleration_x,65535,-0.977
2020/05/04 22:00:32,001e061183f3,metsense,mma8452q,acceleration_y,65535,-0.977
2020/05/04 22:00:32,001e061183f3,metsense,mma8452q,acceleration_z,65535,-0.977
2020/05/04 22:00:32,001e061183f3,metsense,pr103j2,temperature,648,3.6
2020/05/04 22:00:32,001e061183f3,metsense,spv1840lr5h_b,intensity,NA,62.74
2020/05/04 22:00:32,001e061183f3,metsense,tmp112,temperature,65535,-254.0
2020/05/04 22:00:32,001e061183f3,metsense,tsl250rd,intensity,0,0.0
2020/05/04 22:00:32,001e061183f3,metsense,tsys01,temperature,16777215,214.75
2020/05/04 22:00:35,001e0610ee36,lightsense,apds_9006_020,intensity,65535,5267.409
2020/05/04 22:00:35,001e0610ee36,lightsense,hih6130,humidity,65535,100.0
2020/05/04 22:00:35,001e0610ee36,lightsense,hih6130,temperature,65535,125.01
2020/05/04 22:00:35,001e0610ee36,lightsense,hmc5883l,magnetic_field_x,-1,-0.909
2020/05/04 22:00:35,001e0610ee36,lightsense,hmc5883l,magnetic_field_y,-1,-0.909
2020/05/04 22:00:35,001e0610ee36,lightsense,hmc5883l,magnetic_field_z,-1,-1.02
2020/05/04 22:00:35,001e0610ee36,lightsense,ml8511,intensity,65535,1135.624
2020/05/04 22:00:35,001e0610ee36,lightsense,mlx75305,intensity,65535,1449.643
2020/05/04 22:00:35,001e0610ee36,lightsense,tmp421,temperature,65535,-0.06
2020/05/04 22:00:35,001e0610ee36,lightsense,tsl250rd,intensity,65535,159.907
2020/05/04 22:00:35,001e0610ee36,lightsense,tsl260rd,intensity,65535,176.441
2020/05/04 22:00:35,001e0610ee36,metsense,bmp180,pressure,16777215,2361.56
2020/05/04 22:00:35,001e0610ee36,metsense,bmp180,temperature,65535,241.0
2020/05/04 22:00:35,001e0610ee36,metsense,hih4030,humidity,397,60.43
2020/05/04 22:00:35,001e0610ee36,metsense,htu21d,humidity,65535,118.99
2020/05/04 22:00:35,001e0610ee36,metsense,htu21d,temperature,65535,128.86
2020/05/04 22:00:35,001e0610ee36,metsense,metsense,id,011cd1141800,011cd1141800
2020/05/04 22:00:35,001e0610ee36,metsense,mma8452q,acceleration_x,65535,-0.977
2020/05/04 22:00:35,001e0610ee36,metsense,mma8452q,acceleration_y,65535,-0.977
2020/05/04 22:00:35,001e0610ee36,metsense,mma8452q,acceleration_z,65535,-0.977
2020/05/04 22:00:35,001e0610ee36,metsense,pr103j2,temperature,719,10.0
2020/05/04 22:00:35,001e0610ee36,metsense,spv1840lr5h_b,intensity,NA,56.72
2020/05/04 22:00:35,001e0610ee36,metsense,tmp112,temperature,65535,-254.0
2020/05/04 22:00:35,001e0610ee36,metsense,tsl250rd,intensity,693,34.895
2020/05/04 22:00:35,001e0610ee36,metsense,tsys01,temperature,16777215,214.75
2020/05/04 22:00:36,001e0611804d,chemsense,at0,temperature,625.0,6.25
2020/05/04 22:00:36,001e0611804d,chemsense,at1,temperature,669.0,6.69
2020/05/04 22:00:36,001e0611804d,chemsense,at2,temperature,727.0,7.27
2020/05/04 22:00:36,001e0611804d,chemsense,at3,temperature,778.0,7.78
2020/05/04 22:00:36,001e0611804d,chemsense,chemsense,id,NA,5410ecf71acd
2020/05/04 22:00:36,001e0611804d,chemsense,co,concentration,990.0,-0.41087
2020/05/04 22:00:36,001e0611804d,chemsense,h2s,concentration,656.0,0.06742
2020/05/04 22:00:36,001e0611804d,chemsense,lps25h,pressure,100393.0,1003.93
2020/05/04 22:00:36,001e0611804d,chemsense,lps25h,temperature,706.0,7.06
2020/05/04 22:00:36,001e0611804d,chemsense,no2,concentration,-98.0,0.0
2020/05/04 22:00:36,001e0611804d,chemsense,o3,concentration,2345.0,0.00632
2020/05/04 22:00:36,001e0611804d,chemsense,oxidizing_gases,concentration,5007.0,0.99886
2020/05/04 22:00:36,001e0611804d,chemsense,reducing_gases,concentration,4644.0,0.04996
2020/05/04 22:00:36,001e0611804d,chemsense,si1145,ir_intensity,3283,NA
2020/05/04 22:00:36,001e0611804d,chemsense,si1145,uv_intensity,61,NA
2020/05/04 22:00:36,001e0611804d,chemsense,si1145,visible_light_intensity,402,NA
2020/05/04 22:00:36,001e0611804d,chemsense,so2,concentration,235.0,-0.63574
2020/05/04 22:00:36,001e0611804d,lightsense,apds_9006_020,intensity,63,5.064
2020/05/04 22:00:36,001e0611804d,lightsense,hih6130,humidity,27102,65.42
2020/05/04 22:00:36,001e0611804d,lightsense,hih6130,temperature,25437,24.05
2020/05/04 22:00:36,001e0611804d,lightsense,hmc5883l,magnetic_field_x,-1,-0.909
2020/05/04 22:00:36,001e0611804d,lightsense,hmc5883l,magnetic_field_y,-1,-0.909
2020/05/04 22:00:36,001e0611804d,lightsense,hmc5883l,magnetic_field_z,-1,-1.02
2020/05/04 22:00:36,001e0611804d,lightsense,ml8511,intensity,9483,41.471
2020/05/04 22:00:36,001e0611804d,lightsense,mlx75305,intensity,557,-0.758
2020/05/04 22:00:36,001e0611804d,lightsense,tmp421,temperature,6160,24.06
2020/05/04 22:00:36,001e0611804d,lightsense,tsl250rd,intensity,557,1.27
2020/05/04 22:00:36,001e0611804d,lightsense,tsl260rd,intensity,557,1.393
2020/05/04 22:00:36,001e0611804d,metsense,bmp180,pressure,10743488,1044.44
2020/05/04 22:00:36,001e0611804d,metsense,bmp180,temperature,25994,35.5
2020/05/04 22:00:36,001e0611804d,metsense,hih4030,humidity,404,61.48
2020/05/04 22:00:36,001e0611804d,metsense,htu21d,humidity,42350,74.77
2020/05/04 22:00:36,001e0611804d,metsense,htu21d,temperature,19712,6.0
2020/05/04 22:00:36,001e0611804d,metsense,metsense,id,01a41a101a00,01a41a101a00
2020/05/04 22:00:36,001e0611804d,metsense,mma8452q,acceleration_x,65392,-8.789
2020/05/04 22:00:36,001e0611804d,metsense,mma8452q,acceleration_y,48768,-1023.438
2020/05/04 22:00:36,001e0611804d,metsense,mma8452q,acceleration_z,65408,-7.812
2020/05/04 22:00:36,001e0611804d,metsense,pr103j2,temperature,681,6.45
2020/05/04 22:00:36,001e0611804d,metsense,spv1840lr5h_b,intensity,NA,55.0
2020/05/04 22:00:36,001e0611804d,metsense,tmp112,temperature,793,6.19
2020/05/04 22:00:36,001e0611804d,metsense,tsl250rd,intensity,0,0.0
2020/05/04 22:00:36,001e0611804d,metsense,tsys01,temperature,9254960,6.09
2020/05/04 22:00:37,001e061184a3,lightsense,apds_9006_020,intensity,31,2.492
2020/05/04 22:00:37,001e061184a3,lightsense,hih6130,humidity,21743,32.71
2020/05/04 22:00:37,001e061184a3,lightsense,hih6130,temperature,17401,3.81
2020/05/04 22:00:37,001e061184a3,lightsense,hmc5883l,magnetic_field_x,-1,-0.909
2020/05/04 22:00:37,001e061184a3,lightsense,hmc5883l,magnetic_field_y,-1,-0.909
2020/05/04 22:00:37,001e061184a3,lightsense,hmc5883l,magnetic_field_z,-1,-1.02
2020/05/04 22:00:37,001e061184a3,lightsense,ml8511,intensity,9697,45.648
2020/05/04 22:00:37,001e061184a3,lightsense,mlx75305,intensity,517,-1.651
2020/05/04 22:00:37,001e061184a3,lightsense,tmp421,temperature,4336,16.94
2020/05/04 22:00:37,001e061184a3,lightsense,tsl250rd,intensity,517,1.172
2020/05/04 22:00:37,001e061184a3,lightsense,tsl260rd,intensity,517,1.285
2020/05/04 22:00:37,001e061184a3,metsense,bmp180,pressure,10693888,1080.38
2020/05/04 22:00:37,001e061184a3,metsense,bmp180,temperature,28622,50.8
2020/05/04 22:00:37,001e061184a3,metsense,hih4030,humidity,430,65.37
2020/05/04 22:00:37,001e061184a3,metsense,htu21d,humidity,36566,63.74
2020/05/04 22:00:37,001e061184a3,metsense,htu21d,temperature,20600,8.38
2020/05/04 22:00:37,001e061184a3,metsense,metsense,id,014401101a00,014401101a00
2020/05/04 22:00:37,001e061184a3,metsense,mma8452q,acceleration_x,224,13.672
2020/05/04 22:00:37,001e061184a3,metsense,mma8452q,acceleration_y,49664,-968.75
2020/05/04 22:00:37,001e061184a3,metsense,mma8452q,acceleration_z,65424,-6.836
2020/05/04 22:00:37,001e061184a3,metsense,pr103j2,temperature,713,9.4
2020/05/04 22:00:37,001e061184a3,metsense,spv1840lr5h_b,intensity,NA,56.72
2020/05/04 22:00:37,001e061184a3,metsense,tmp112,temperature,1129,8.81
2020/05/04 22:00:37,001e061184a3,metsense,tsl250rd,intensity,1,0.05
2020/05/04 22:00:37,001e061184a3,metsense,tsys01,temperature,9328966,8.68
2020/05/04 22:00:37,001e061184a3,plantower,pms7003,10um_particle,0,0
2020/05/04 22:00:37,001e061184a3,plantower,pms7003,1um_particle,0,0
2020/05/04 22:00:37,001e061184a3,plantower,pms7003,2_5um_particle,0,0
2020/05/04 22:00:37,001e061184a3,plantower,pms7003,5um_particle,0,0
2020/05/04 22:00:37,001e061184a3,plantower,pms7003,pm10_atm,0,0
2020/05/04 22:00:37,001e061184a3,plantower,pms7003,pm10_cf1,0,0
2020/05/04 22:00:37,001e061184a3,plantower,pms7003,pm1_atm,0,0
2020/05/04 22:00:37,001e061184a3,plantower,pms7003,pm1_cf1,0,0
2020/05/04 22:00:37,001e061184a3,plantower,pms7003,pm25_atm,0,0
2020/05/04 22:00:37,001e061184a3,plantower,pms7003,pm25_cf1,0,0
2020/05/04 22:00:37,001e061184a3,plantower,pms7003,point_3um_particle,0,0
2020/05/04 22:00:37,001e061184a3,plantower,pms7003,point_5um_particle,0,0
2020/05/04 22:00:40,001e0610ba46,lightsense,apds_9006_020,intensity,99,7.957
2020/05/04 22:00:40,001e0610ba46,lightsense,hih6130,humidity,3311,20.21
2020/05/04 22:00:40,001e0610ba46,lightsense,hih6130,temperature,28640,32.11
2020/05/04 22:00:40,001e0610ba46,lightsense,hmc5883l,magnetic_field_x,-388,-352.727
2020/05/04 22:00:40,001e0610ba46,lightsense,hmc5883l,magnetic_field_y,194,176.364
2020/05/04 22:00:40,001e0610ba46,lightsense,hmc5883l,magnetic_field_z,-130,-132.653
2020/05/04 22:00:40,001e0610ba46,lightsense,ml8511,intensity,9725,46.195
2020/05/04 22:00:40,001e0610ba46,lightsense,mlx75305,intensity,31252,684.398
2020/05/04 22:00:40,001e0610ba46,lightsense,tmp421,temperature,7184,28.06
2020/05/04 22:00:40,001e0610ba46,lightsense,tsl250rd,intensity,31252,76.209
2020/05/04 22:00:40,001e0610ba46,lightsense,tsl260rd,intensity,31252,84.084
2020/05/04 22:00:40,001e0610ba46,metsense,bmp180,pressure,11212480,1008.37
2020/05/04 22:00:40,001e0610ba46,metsense,bmp180,temperature,21195,3.5
2020/05/04 22:00:40,001e0610ba46,metsense,hih4030,humidity,502,76.16
2020/05/04 22:00:40,001e0610ba46,metsense,htu21d,humidity,65535,118.99
2020/05/04 22:00:40,001e0610ba46,metsense,htu21d,temperature,19972,6.7
2020/05/04 22:00:40,001e0610ba46,metsense,metsense,id,0111d5141800,0111d5141800
2020/05/04 22:00:40,001e0610ba46,metsense,mma8452q,acceleration_x,65440,-5.859
2020/05/04 22:00:40,001e0610ba46,metsense,mma8452q,acceleration_y,49040,-1006.836
2020/05/04 22:00:40,001e0610ba46,metsense,mma8452q,acceleration_z,320,19.531
2020/05/04 22:00:40,001e0610ba46,metsense,pr103j2,temperature,668,5.3
2020/05/04 22:00:40,001e0610ba46,metsense,spv1840lr5h_b,intensity,NA,56.72
2020/05/04 22:00:40,001e0610ba46,metsense,tmp112,temperature,897,7.0
2020/05/04 22:00:40,001e0610ba46,metsense,tsl250rd,intensity,359,18.077
2020/05/04 22:00:40,001e0610ba46,metsense,tsys01,temperature,9285690,7.17
2020/05/04 22:00:40,001e06113107,alphasense,opc_n2,bins,NA,"2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0"
2020/05/04 22:00:40,001e06113107,alphasense,opc_n2,pm1,NA,0.165
2020/05/04 22:00:40,001e06113107,alphasense,opc_n2,pm10,NA,0.263
2020/05/04 22:00:40,001e06113107,alphasense,opc_n2,pm2_5,NA,0.26
2020/05/04 22:00:40,001e06113107,alphasense,opc_n2,sample_flow_rate,NA,0.41695
2020/05/04 22:00:40,001e06113107,alphasense,opc_n2,sampling_period,NA,25.01009
2020/05/04 22:00:40,001e06113107,chemsense,at0,temperature,946.0,9.46
2020/05/04 22:00:40,001e06113107,chemsense,at1,temperature,978.0,9.78
2020/05/04 22:00:40,001e06113107,chemsense,at2,temperature,1033.0,10.33
2020/05/04 22:00:40,001e06113107,chemsense,at3,temperature,1088.0,10.88
2020/05/04 22:00:40,001e06113107,chemsense,chemsense,id,NA,5410ec38a1c6
2020/05/04 22:00:40,001e06113107,chemsense,co,concentration,381.0,-0.95186
2020/05/04 22:00:40,001e06113107,chemsense,h2s,concentration,-1454.0,-0.12274
2020/05/04 22:00:40,001e06113107,chemsense,lps25h,pressure,120470.0,1204.7
2020/05/04 22:00:40,001e06113107,chemsense,lps25h,temperature,-5387.0,-53.87
2020/05/04 22:00:40,001e06113107,chemsense,no2,concentration,2139.0,-0.0173
2020/05/04 22:00:40,001e06113107,chemsense,o3,concentration,1443.0,0.0
2020/05/04 22:00:40,001e06113107,chemsense,oxidizing_gases,concentration,1604.0,-0.03223
2020/05/04 22:00:40,001e06113107,chemsense,reducing_gases,concentration,4587.0,0.11968
2020/05/04 22:00:40,001e06113107,chemsense,si1145,ir_intensity,3130,NA
2020/05/04 22:00:40,001e06113107,chemsense,si1145,uv_intensity,68,NA
2020/05/04 22:00:40,001e06113107,chemsense,si1145,visible_light_intensity,418,NA
2020/05/04 22:00:40,001e06113107,chemsense,so2,concentration,1570.0,0.65465
2020/05/04 22:00:40,001e06113107,lightsense,apds_9006_020,intensity,231,18.567
2020/05/04 22:00:40,001e06113107,lightsense,hih6130,humidity,6582,40.18
2020/05/04 22:00:40,001e06113107,lightsense,hih6130,temperature,23112,18.19
2020/05/04 22:00:40,001e06113107,lightsense,hmc5883l,magnetic_field_x,362,329.091
2020/05/04 22:00:40,001e06113107,lightsense,hmc5883l,magnetic_field_y,579,526.364
2020/05/04 22:00:40,001e06113107,lightsense,hmc5883l,magnetic_field_z,-55,-56.122
2020/05/04 22:00:40,001e06113107,lightsense,ml8511,intensity,9912,49.845
2020/05/04 22:00:40,001e06113107,lightsense,mlx75305,intensity,31267,684.733
2020/05/04 22:00:40,001e06113107,lightsense,tmp421,temperature,4000,15.62
2020/05/04 22:00:40,001e06113107,lightsense,tsl250rd,intensity,31267,76.245
2020/05/04 22:00:40,001e06113107,lightsense,tsl260rd,intensity,9912,26.595
2020/05/04 22:00:40,001e06113107,metsense,bmp180,pressure,11170816,1047.67
2020/05/04 22:00:40,001e06113107,metsense,bmp180,temperature,23382,19.0
2020/05/04 22:00:40,001e06113107,metsense,hih4030,humidity,453,68.82
2020/05/04 22:00:40,001e06113107,metsense,htu21d,humidity,42138,74.37
2020/05/04 22:00:40,001e06113107,metsense,htu21d,temperature,21252,10.13
2020/05/04 22:00:40,001e06113107,metsense,metsense,id,0140d1141800,0140d1141800
2020/05/04 22:00:40,001e06113107,metsense,mma8452q,acceleration_x,65456,-4.883
2020/05/04 22:00:40,001e06113107,metsense,mma8452q,acceleration_y,48864,-1017.578
2020/05/04 22:00:40,001e06113107,metsense,mma8452q,acceleration_z,65440,-5.859
2020/05/04 22:00:40,001e06113107,metsense,pr103j2,temperature,723,10.4
2020/05/04 22:00:40,001e06113107,metsense,spv1840lr5h_b,intensity,NA,56.72
2020/05/04 22:00:40,001e06113107,metsense,tmp112,temperature,1353,10.56
2020/05/04 22:00:40,001e06113107,metsense,tsl250rd,intensity,719,36.205
2020/05/04 22:00:40,001e06113107,metsense,tsys01,temperature,9389748,10.78
2020/05/04 22:00:45,001e061183f5,lightsense,apds_9006_020,intensity,53,4.26
2020/05/04 22:00:45,001e061183f5,lightsense,hih6130,humidity,4558,27.82
2020/05/04 22:00:45,001e061183f5,lightsense,hih6130,temperature,26676,27.17
2020/05/04 22:00:45,001e061183f5,lightsense,hmc5883l,magnetic_field_x,-167,-151.818
2020/05/04 22:00:45,001e061183f5,lightsense,hmc5883l,magnetic_field_y,-986,-896.364
2020/05/04 22:00:45,001e061183f5,lightsense,hmc5883l,magnetic_field_z,-377,-384.694
2020/05/04 22:00:45,001e061183f5,lightsense,ml8511,intensity,9479,41.393
2020/05/04 22:00:45,001e061183f5,lightsense,mlx75305,intensity,670,1.764
2020/05/04 22:00:45,001e061183f5,lightsense,tmp421,temperature,6144,24.0
2020/05/04 22:00:45,001e061183f5,lightsense,tsl250rd,intensity,670,1.545
2020/05/04 22:00:45,001e061183f5,lightsense,tsl260rd,intensity,670,1.697
2020/05/04 22:00:45,001e061183f5,metsense,bmp180,pressure,10190656,957.46
2020/05/04 22:00:45,001e061183f5,metsense,bmp180,temperature,24598,26.9
2020/05/04 22:00:45,001e061183f5,metsense,hih4030,humidity,437,66.42
2020/05/04 22:00:45,001e061183f5,metsense,htu21d,humidity,41210,72.6
2020/05/04 22:00:45,001e061183f5,metsense,htu21d,temperature,20372,7.77
2020/05/04 22:00:45,001e061183f5,metsense,metsense,id,019217101a00,019217101a00
2020/05/04 22:00:45,001e061183f5,metsense,mma8452q,acceleration_x,240,14.648
2020/05/04 22:00:45,001e061183f5,metsense,mma8452q,acceleration_y,49744,-963.867
2020/05/04 22:00:45,001e061183f5,metsense,mma8452q,acceleration_z,0,0.0
2020/05/04 22:00:45,001e061183f5,metsense,pr103j2,temperature,700,8.2
2020/05/04 22:00:45,001e061183f5,metsense,spv1840lr5h_b,intensity,NA,56.72
2020/05/04 22:00:45,001e061183f5,metsense,tmp112,temperature,1033,8.06
2020/05/04 22:00:45,001e061183f5,metsense,tsl250rd,intensity,0,0.0
2020/05/04 22:00:45,001e061183f5,metsense,tsys01,temperature,9316220,8.23
2020/05/04 22:00:45,001e061183f5,plantower,pms7003,10um_particle,0,0
2020/05/04 22:00:45,001e061183f5,plantower,pms7003,1um_particle,0,0
2020/05/04 22:00:45,001e061183f5,plantower,pms7003,2_5um_particle,0,0
2020/05/04 22:00:45,001e061183f5,plantower,pms7003,5um_particle,0,0
2020/05/04 22:00:45,001e061183f5,plantower,pms7003,pm10_atm,0,0
2020/05/04 22:00:45,001e061183f5,plantower,pms7003,pm10_cf1,0,0
2020/05/04 22:00:45,001e061183f5,plantower,pms7003,pm1_atm,0,0
2020/05/04 22:00:45,001e061183f5,plantower,pms7003,pm1_cf1,0,0
2020/05/04 22:00:45,001e061183f5,plantower,pms7003,pm25_atm,0,0
2020/05/04 22:00:45,001e061183f5,plantower,pms7003,pm25_cf1,0,0
2020/05/04 22:00:45,001e061183f5,plantower,pms7003,point_3um_particle,0,0
2020/05/04 22:00:45,001e061183f5,plantower,pms7003,point_5um_particle,0,0
2020/05/04 22:00:49,001e0610f05c,lightsense,apds_9006_020,intensity,65535,5267.409
2020/05/04 22:00:49,001e0610f05c,lightsense,hih6130,humidity,65535,100.0
2020/05/04 22:00:49,001e0610f05c,lightsense,hih6130,temperature,65535,125.01
2020/05/04 22:00:49,001e0610f05c,lightsense,hmc5883l,magnetic_field_x,-1,-0.909
2020/05/04 22:00:49,001e0610f05c,lightsense,hmc5883l,magnetic_field_y,-1,-0.909
2020/05/04 22:00:49,001e0610f05c,lightsense,hmc5883l,magnetic_field_z,-1,-1.02
2020/05/04 22:00:49,001e0610f05c,lightsense,ml8511,intensity,65535,1135.624
2020/05/04 22:00:49,001e0610f05c,lightsense,mlx75305,intensity,65535,1449.643
2020/05/04 22:00:49,001e0610f05c,lightsense,tmp421,temperature,65535,-0.06
2020/05/04 22:00:49,001e0610f05c,lightsense,tsl250rd,intensity,65535,159.907
2020/05/04 22:00:49,001e0610f05c,lightsense,tsl260rd,intensity,65535,176.441
2020/05/04 22:00:49,001e0610f05c,metsense,bmp180,pressure,16777215,2361.56
2020/05/04 22:00:49,001e0610f05c,metsense,bmp180,temperature,65535,241.0
2020/05/04 22:00:49,001e0610f05c,metsense,hih4030,humidity,579,87.69
2020/05/04 22:00:49,001e0610f05c,metsense,htu21d,humidity,65535,118.99
2020/05/04 22:00:49,001e0610f05c,metsense,htu21d,temperature,65535,128.86
2020/05/04 22:00:49,001e0610f05c,metsense,metsense,id,0113d2141800,0113d2141800
2020/05/04 22:00:49,001e0610f05c,metsense,mma8452q,acceleration_x,65535,-0.977
2020/05/04 22:00:49,001e0610f05c,metsense,mma8452q,acceleration_y,65535,-0.977
2020/05/04 22:00:49,001e0610f05c,metsense,mma8452q,acceleration_z,65535,-0.977
2020/05/04 22:00:49,001e0610f05c,metsense,pr103j2,temperature,704,8.55
2020/05/04 22:00:49,001e0610f05c,metsense,spv1840lr5h_b,intensity,NA,62.74
2020/05/04 22:00:49,001e0610f05c,metsense,tmp112,temperature,65535,-254.0
2020/05/04 22:00:49,001e0610f05c,metsense,tsl250rd,intensity,719,36.205
2020/05/04 22:00:49,001e0610f05c,metsense,tsys01,temperature,16777215,214.75
2020/05/04 22:00:50,001e0611462f,lightsense,apds_9006_020,intensity,188,15.111
2020/05/04 22:00:50,001e0611462f,lightsense,hih6130,humidity,6446,39.35
2020/05/04 22:00:50,001e0611462f,lightsense,hih6130,temperature,22168,15.82
2020/05/04 22:00:50,001e0611462f,lightsense,hmc5883l,magnetic_field_x,102,92.727
2020/05/04 22:00:50,001e0611462f,lightsense,hmc5883l,magnetic_field_y,762,692.727
2020/05/04 22:00:50,001e0611462f,lightsense,hmc5883l,magnetic_field_z,-156,-159.184
2020/05/04 22:00:50,001e0611462f,lightsense,ml8511,intensity,9953,50.646
2020/05/04 22:00:50,001e0611462f,lightsense,mlx75305,intensity,31318,685.871
2020/05/04 22:00:50,001e0611462f,lightsense,tmp421,temperature,3328,13.0
2020/05/04 22:00:50,001e0611462f,lightsense,tsl250rd,intensity,9953,24.209
2020/05/04 22:00:50,001e0611462f,lightsense,tsl260rd,intensity,31318,84.262
2020/05/04 22:00:50,001e0611462f,metsense,bmp180,pressure,9989920,947.66
